Street_bounding,Name_bounding,Address_bounding,Rating_bounding,Place ID,Latitude_bounding,Longitude_bounding,Street_broad,Name_broad,Address_broad,Rating_broad,Latitude_broad,Longitude_broad
liberty ave,Tina's,"4114 Main Street, Pittsburgh",4.8,ChIJq9j3zkjyNIgRQxzY0M1X8lk,40.46518329999999,-79.9547722,,,,,,
penn ave,Pittsburgh Furniture Company,"4312 Butler Street, Pittsburgh",4.8,ChIJqX9Vik3yNIgRdgSZ4jcKDXg,40.47093640000001,-79.9600074,Penn Ave,Pittsburgh Furniture Company,"4312 Butler Street, Pittsburgh",4.8,40.47093640000001,-79.9600074
liberty ave,Gryphon's Tea,"4709 Liberty Avenue, Pittsburgh",5.0,ChIJqXdRmU3yNIgRTtYlLipakCI,40.46205129999999,-79.9495056,Liberty Ave,Gryphon's Tea,"4709 Liberty Avenue, Pittsburgh",5.0,40.46205129999999,-79.9495056
,,,,ChIJqaFc27zzNIgRxxc_ZzmSUL4,,,50th St,MT Troy Rd + Homestead,United States,,40.472433,-79.983036
liberty ave,YINZ Coffee Bloomfield,"4525 Liberty Avenue, Pittsburgh",4.7,ChIJqbAgM-LzNIgR9JdYfVlf4w8,40.4628894,-79.95086719999999,,,,,,
butler st,Butler Street Lofts,"212 45th Street, Pittsburgh",1.0,ChIJqf1xEFLyNIgRu6d5vSRGmXI,40.4717417,-79.95918209999999,Penn Ave,Butler Street Lofts,"212 45th Street, Pittsburgh",1.0,40.4717417,-79.95918209999999
penn ave,Penn Ave + 40th St,United States,4.0,ChIJqfBvUEnyNIgRzwXysQ4jycg,40.46526199999999,-79.957734,,,,,,
liberty ave,Paul Lumber & Supply,"4072 Liberty Avenue, Pittsburgh",4.5,ChIJqfNfikjyNIgREcKkghPLwKk,40.4630587,-79.95441919999999,Liberty Ave,Paul Lumber & Supply,"4072 Liberty Avenue, Pittsburgh",4.5,40.4630587,-79.95441919999999
butler st,Walter's BBQ Southern Kitchen,"4501 Butler Street, Pittsburgh",4.1,ChIJqxndwrHzNIgRUt455T2q_bE,40.4725527,-79.9593924,Butler St,Walter's BBQ Southern Kitchen,"4501 Butler Street, Pittsburgh",4.1,40.4725527,-79.9593924
butler st,Genesis Concrete Structures,"4615 Eden Way, Pittsburgh",,ChIJr1IJLFLyNIgR9X_Edoo-OP8,40.4735108,-79.9588854,Butler St,Genesis Concrete Structures,"4615 Eden Way, Pittsburgh",,40.4735108,-79.9588854
liberty ave,Kelevra Ideas,"4800 Liberty Avenue, Pittsburgh",,ChIJr2erAbXzNIgR2eWMieed9WM,40.4603532,-79.9470254,,,,,,
liberty ave,Avis Car Rental,"4052 Liberty Avenue, Pittsburgh",3.3,ChIJr3IdVEjyNIgREixcw6C9rcs,40.4629708,-79.9552726,Liberty Ave,Avis Car Rental,"4052 Liberty Avenue, Pittsburgh",3.3,40.4629708,-79.9552726
liberty ave,Budget Car Rental,"4052 Liberty Avenue, Pittsburgh",2.6,ChIJr3IdVEjyNIgR_sFhJGl0Uz8,40.4629708,-79.9552726,Liberty Ave,Budget Car Rental,"4052 Liberty Avenue, Pittsburgh",2.6,40.4629708,-79.9552726
liberty ave,Gypsy Tattoo Parlor,"4061 Penn Avenue, Pittsburgh",4.8,ChIJr4J61U7yNIgR6z33EovBKOo,40.46567340000001,-79.9556443,,,,,,
,,,,ChIJr5vuxhnzNIgRNqsMc784Qfk,,,56th St,Painting N' At,"223 Karen Drive, Millvale",5.0,40.4800374,-79.9849748
,,,,ChIJr91CsbvzNIgRU44ur6q0DvI,,,43rd St,Troy Hill Loop + Lowrie,United States,,40.469269,-79.97863199999999
penn ave,Haversack Sandwich Co.,"300 39th Street, Pittsburgh",5.0,ChIJr9nDpHbzNIgRVQBNC6ttqp0,40.46505519999999,-79.9609414,Penn Ave,Haversack Sandwich Co.,"300 39th Street, Pittsburgh",5.0,40.46505519999999,-79.9609414
butler st,Giant Eagle,Pittsburgh,,ChIJrSfyDgDzNIgRAnP5sa4VMQA,40.4714933,-79.9652919,34th St,Giant Eagle,Pittsburgh,,40.4714933,-79.9652919
51st st,Sliders Ice Curling Bar,"2 Sedgwick Street, Pittsburgh",4.5,ChIJrT4jUifzNIgR1g73jr2Lmgs,40.4793104,-79.97457370000001,48th St,Sliders Ice Curling Bar,"2 Sedgwick Street, Pittsburgh",4.5,40.4793104,-79.97457370000001
,,,,ChIJrTLSyBDyNIgRAbSF0QtgMZE,,,Liberty Ave,Training Revelations,"605 Melwood Avenue, Pittsburgh",5.0,40.4573768,-79.9546343
butler st,Butler St + 46th,United States,,ChIJrW3VJVLyNIgR8CK42rkfBrw,40.47267099999999,-79.95884699999999,Butler St,Butler St + 46th,United States,,40.47267099999999,-79.95884699999999
penn ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,ChIJrY0Erk7yNIgRFJ9bMrmmo9E,40.4659797,-79.9579565,Penn Ave,Canterbury Place,"310 Fisk Street, Pittsburgh",3.8,40.4659797,-79.9579565
butler st,SeqCenter,"91 43rd Street Suite 250, Pittsburgh",,ChIJrZ3nO7vzNIgRFnRjeDCCkwA,40.473351,-79.963422,36th St,SeqCenter,"91 43rd Street Suite 250, Pittsburgh",,40.473351,-79.963422
,,,,ChIJr_ucC8rzNIgRWJoZW41QtgE,,,50th St,Studio PDP Letterpress & Illustration,"507 1/2 Grant Avenue, Millvale",5.0,40.4805251,-79.9744267
penn ave,Extreme Auto Visuals,"4100 Davison Street, Pittsburgh",4.9,ChIJrbDtdrvQ0QkRzmQ3N0ElwDQ,40.46889769999999,-79.95874409999999,Penn Ave,Extreme Auto Visuals,"4100 Davison Street, Pittsburgh",4.9,40.46889769999999,-79.95874409999999
liberty ave,Taylor Street Parking Plaza,"220 Taylor Street, Pittsburgh",,ChIJre2NWkbyNIgRKw2AuAY3baE,40.4632789,-79.9504347,,,,,,
,,,,ChIJrfmGxLzzNIgRI0Ec7Y7999A,,,50th St,MT Troy Rd + Homestead,United States,,40.47252899999999,-79.982969
,,,,ChIJryiTW1HyNIgRTWiQ6IB_80U,,,Butler St,E Properties and Development,"4735 Butler Street, Pittsburgh",4.0,40.4750773,-79.957996
,,,,ChIJrz5xWVPzNIgRNS6KhhcRWWc,,,52nd St,Linked Hair Salon,"223 North Avenue, Millvale",4.9,40.4815508,-79.9746198
penn ave,Brick Shop,"177 40th Street, Pittsburgh",4.3,ChIJrzelqffzNIgRnDkl4GRkyd8,40.46934479999999,-79.9628448,Butler St,Brick Shop,"177 40th Street, Pittsburgh",4.3,40.46934479999999,-79.9628448
penn ave,The Things You Want,"230 43rd Street, Pittsburgh",,ChIJs0m48erzNIgRpLFnQwlXO-c,40.46996629999999,-79.9593383,Penn Ave,The Things You Want,"230 43rd Street, Pittsburgh",,40.46996629999999,-79.9593383
liberty ave,Pennsylvania TCOM Collaborative,"225 Taylor Street, Pittsburgh",,ChIJs34UV0byNIgRWedC5eHVQ8g,40.46320519999999,-79.95030369999999,,,,,,
penn ave,Senko Construction Inc,"3816 Butler Street, Pittsburgh",3.0,ChIJs4kJiCfyNIgRkpzdx2_s8QU,40.46707499999999,-79.96364,Penn Ave,Senko Construction Inc,"3816 Butler Street, Pittsburgh",3.0,40.46707499999999,-79.96364
,,,,ChIJs81TVKnzNIgRPewIr2yJgok,,,42nd St,Maxo Vanka Murals,"24 Maryland Avenue, Pittsburgh",4.8,40.4770694,-79.969625
liberty ave,"Dr. Amit Goulatia, MD","4815 Liberty Avenue, Pittsburgh",1.0,ChIJsVQDskDyNIgRCRzBghZy2wc,40.4606097,-79.946843,,,,,,
liberty ave,"Dr. Sukhdev S. Grover, MD","4815 Liberty Avenue, Pittsburgh",2.7,ChIJsVQDskDyNIgRS-BlxJcpNOQ,40.4606097,-79.946843,,,,,,
liberty ave,Miloser Stephen J DMD,"4815 Liberty Avenue #141, Pittsburgh",,ChIJsVQDskDyNIgRSE_rO4f_ULU,40.4606082,-79.9468447,,,,,,
liberty ave,"Dr. Alfonso J. Zangardi, MD","4727 Friendship Avenue, Pittsburgh",,ChIJsVQDskDyNIgRSiIY7bF3DbU,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Alfonso J. Zangardi, MD","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Sigurdur R. Petursson, MD","4727 Friendship Avenue, Pittsburgh",,ChIJsVQDskDyNIgRSpyXxKioRl8,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Sigurdur R. Petursson, MD","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Philip F. Caushaj, MD","4727 Friendship Avenue, Pittsburgh",,ChIJsVQDskDyNIgRU4DQeiEXj_A,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Philip F. Caushaj, MD","4727 Friendship Avenue, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Jessell Susan A,"4815 Liberty Avenue # G 70, Pittsburgh",,ChIJsVQDskDyNIgRZZAp-ldsRsg,40.4606097,-79.946843,,,,,,
liberty ave,"Victoria M. Conti, PA","4815 Liberty Avenue, Pittsburgh",,ChIJsVQDskDyNIgRe1SN_d1SHnI,40.4606097,-79.946843,,,,,,
liberty ave,Tallerico Samuel J MD,"4815 Liberty Avenue, Pittsburgh",,ChIJsVQDskDyNIgRjMkRg8bvd34,40.4609275,-79.9469426,,,,,,
liberty ave,Hansen Michael MD,"4727 Friendship Avenue Suite 200, Pittsburgh",5.0,ChIJsVQDskDyNIgRjphdFNiG37A,40.4632342,-79.94816809999999,,,,,,
liberty ave,"Maria J. Sunseri, MD, LLC, Practice of Sleep Medicine","4815 Liberty Avenue Suite 156, Pittsburgh",2.8,ChIJsVQDskDyNIgRvTcUFI17wLw,40.4609425,-79.94737959999999,,,,,,
penn ave,Lawrenceville,"4304 Butler Street, Pittsburgh",5.0,ChIJsVukV1bzNIgR9xHRtq4WQkE,40.4707549,-79.9600786,Penn Ave,Lawrenceville,"4304 Butler Street, Pittsburgh",5.0,40.4707549,-79.9600786
liberty ave,Walkowski Agency,"4757 Liberty Avenue, Pittsburgh",5.0,ChIJsX8IOUfyNIgRF-oXowA7aRo,40.4613894,-79.94814690000001,,,,,,
,,,,ChIJsX_w3EPyNIgR1bOw_exVPsU,,,Liberty Ave,Level Up Studios,"4836 Penn Avenue, Pittsburgh",4.7,40.4652445,-79.9457305
liberty ave,POGOH - Taylor St & Liberty Ave,"4601 Liberty Avenue, Pittsburgh",,ChIJsYlrTUbyNIgR9alEuJkybeI,40.4628368,-79.95083199999999,Liberty Ave,POGOH - Taylor St & Liberty Ave,"4601 Liberty Avenue, Pittsburgh",,40.4628368,-79.95083199999999
liberty ave,Western Union,"4401 Liberty Avenue, Pittsburgh",,ChIJs_vcCijzNIgRYVMK95tYoIo,40.46418070000001,-79.9522332,,,,,,
,,,,ChIJsbI3FanzNIgRLYkS4d4yUb8,,,44th St,Tri State Home Care Inc.,"149 Grant Avenue, Millvale",3.5,40.4785979,-79.9709432
stanton ave,Corsair Fencing Club,"106 North Avenue, Millvale",5.0,ChIJsbodDevyNIgRjAV103giq3s,40.47996569999999,-79.97565709999999,Plummer St,Corsair Fencing Club,"106 North Avenue, Millvale",5.0,40.47996569999999,-79.97565709999999
penn ave,"The Office of David Orbison, Ph.D.","258 42nd Street, Pittsburgh",,ChIJszRz103yNIgRiDr1hjDdA2w,40.4690918,-79.9585848,Penn Ave,"The Office of David Orbison, Ph.D.","258 42nd Street, Pittsburgh",,40.4690918,-79.9585848
penn ave,Fischetti Mario PHD,"258 42nd Street, Pittsburgh",5.0,ChIJszRz103yNIgRzlnq11WvxTI,40.4690918,-79.9585848,Penn Ave,Fischetti Mario PHD,"258 42nd Street, Pittsburgh",5.0,40.4690918,-79.9585848
butler st,Shoppe B - Brenda Friday Design,"4434 Butler Street, Pittsburgh",5.0,ChIJt-UoR3TzNIgRlRVU5DeVseI,40.4719259,-79.9591256,Butler St,Shoppe B - Brenda Friday Design,"4434 Butler Street, Pittsburgh",5.0,40.4719259,-79.9591256
liberty ave,Elegant Kitchen And Bath,"4518 Liberty Avenue, Pittsburgh",,ChIJt08QEbrzNIgRVy4xDqTMoYI,40.46260439999999,-79.95134809999999,Liberty Ave,Elegant Kitchen And Bath,"4518 Liberty Avenue, Pittsburgh",,40.46260439999999,-79.95134809999999
,,,,ChIJt1YnhAfzNIgR1W2A40MePfM,,,52nd St,"Dr. Madhuri V. Mahajan, MD","420 North Avenue, Pittsburgh",5.0,40.4827238,-79.9730998
,,,,ChIJt1YnhAfzNIgRY4_WaLqko34,,,53rd St,Daljit Singh & Associates: Signh Daljit MD,"420 North Avenue, Millvale",1.0,40.48283929999999,-79.97341089999999
penn ave,Three Rivers Packaging Div. of The Cary Company,"20 39th Street, Pittsburgh",5.0,ChIJt2Iah1N9NIgR6ebHrvxEDRY,40.46987679999999,-79.9670805,34th St,Three Rivers Packaging Div. of The Cary Company,"20 39th Street, Pittsburgh",5.0,40.46987679999999,-79.9670805
penn ave,New Arsenal Park,"260 39th Street, Pittsburgh",,ChIJt2jGaQDzNIgRUtAf3rNL8pA,40.4662021,-79.9619917,Penn Ave,New Arsenal Park,"260 39th Street, Pittsburgh",,40.4662021,-79.9619917
butler st,KLoRebel Art Co.,"100 43rd Street #108, Pittsburgh",,ChIJt33h2_vzNIgRK0tb3a-fsU8,40.4728608,-79.9638889,34th St,KLoRebel Art Co.,"100 43rd Street #108, Pittsburgh",,40.4728608,-79.9638889
40th st,Three Rivers Rowing Association (TRRA),"90 River Front Drive, Millvale",4.7,ChIJt5F0a67zNIgRgoNfTfPLCCA,40.4704749,-79.9738162,39th St,Three Rivers Rowing Association (TRRA),"90 River Front Drive, Millvale",4.7,40.4704749,-79.9738162
liberty ave,Da Vita Healthcare Inc,"4312 Penn Avenue, Pittsburgh",,ChIJtQtxS0_yNIgRlkc6QzERHXY,40.4656242,-79.9539061,,,,,,
butler st,Icehouse Parking,"Willow Street, Pittsburgh",4.0,ChIJtSPb7mjzNIgR2b4mIq5OWd4,40.4725322,-79.9634835,34th St,Icehouse Parking,"Willow Street, Pittsburgh",4.0,40.4725322,-79.9634835
penn ave,Gemini Vintage,"3534 Butler Street, Pittsburgh",5.0,ChIJtZohTsDzNIgRSE5p7gwjLqk,40.464828,-79.9654844,,,,,,
51st st,A519 Chocolate,"2 Sedgwick Street, Millvale",5.0,ChIJtcJmhKjzNIgRzq9V8lrSGHY,40.4793104,-79.97457370000001,48th St,A519 Chocolate,"2 Sedgwick Street, Millvale",5.0,40.4793104,-79.97457370000001
penn ave,Long Story Short,"3705 Butler Street, Pittsburgh",4.6,ChIJtcpyWLPzNIgR2RYLdF1jMVo,40.46650410000001,-79.9647863,Penn Ave,Long Story Short,"3705 Butler Street, Pittsburgh",4.6,40.46650410000001,-79.9647863
butler st,Inkwell Coffee Shop,"4419 Butler Street, Pittsburgh",4.5,ChIJtwdryN_zNIgR9QxZXCx3HHw,40.47209170000001,-79.9596583,Butler St,Inkwell Coffee Shop,"4419 Butler Street, Pittsburgh",4.5,40.47209170000001,-79.9596583
penn ave,Simply Burgers & Fries,"4112 Butler Street, Pittsburgh",3.8,ChIJtxuFPIjzNIgRTkq6tujhf5E,40.46986939999999,-79.96070089999999,Penn Ave,Simply Burgers & Fries,"4112 Butler Street, Pittsburgh",3.8,40.46986939999999,-79.96070089999999
liberty ave,Schubert Plumbing and Heating,"4618 Penn Avenue, Pittsburgh",,ChIJu2QDI0TyNIgRHRUOdJ3qc4Y,40.465608,-79.9487877,Liberty Ave,Schubert Plumbing and Heating,"4618 Penn Avenue, Pittsburgh",,40.465608,-79.9487877
penn ave,Paw De Deux,"4112 Butler Street, Pittsburgh",5.0,ChIJu5yLRZ3zNIgRftmTEH1lSAY,40.4698416,-79.9606687,Penn Ave,Paw De Deux,"4112 Butler Street, Pittsburgh",5.0,40.4698416,-79.9606687
37th st,Herrs Island North Park Lookout Point,"100 Waterfront Drive, Pittsburgh",5.0,ChIJu8TfzkrzNIgRiPxRcyvwqBg,40.4700515,-79.9725217,37th St,Herrs Island North Park Lookout Point,"100 Waterfront Drive, Pittsburgh",5.0,40.4700515,-79.9725217
penn ave,Frankie's Extra Long,"3535 Butler Street, Pittsburgh",4.6,ChIJu8lO6bTzNIgRTk57p9qMxLQ,40.4649824,-79.96585019999999,,,,,,
penn ave,Allegheny County Health Department Public Health Laboratory,"8, 3901 Penn Avenue #3, Pittsburgh",3.5,ChIJu9PB-kvyNIgRz_GgiXjSs2c,40.4654045,-79.95903969999999,Penn Ave,Allegheny County Health Department Public Health Laboratory,"8, 3901 Penn Avenue #3, Pittsburgh",3.5,40.4654045,-79.95903969999999
liberty ave,"Dr. Yatin M. Vyas, MD","4401 Penn Avenue, Pittsburgh",,ChIJuUnP8UXyNIgRqxhrLGi6S9I,40.4661227,-79.9533866,,,,,,
,,,,ChIJuacviwfzNIgRjTECScS6yhM,,,51st St,OneSource IPS,"409 North Avenue, Pittsburgh",1.0,40.482556,-79.973787
,,,,ChIJubRmpF3zNIgRtEE5f1jcmRY,,,49th St,Iron Born Pizza | Millvale,"413 Grant Avenue, Pittsburgh",4.4,40.4800685,-79.9736961
butler st,Butler St at 46th St,United States,,ChIJudIFJlLyNIgRQeoImVUQpIs,40.4728355,-79.958765,Butler St,Butler St at 46th St,United States,,40.4728355,-79.958765
,,,,ChIJudxiAKLzNIgRkfdS47d2Fao,,,56th St,MT Troy Rd + Fornoff,United States,,40.478464,-79.986385
,,,,ChIJuxb_V6nzNIgRabziSR7Bchw,,,42nd St,West Penn Laco - NORTH - Millvale,"331 East Ohio Street, Pittsburgh",5.0,40.4775493,-79.9697807
,,,,ChIJuytS8B3zNIgR71Nzdk5SYCo,,,Plummer St,7Th Sense Salon,"314 Grant Avenue, Pittsburgh",5.0,40.47969140000001,-79.9725708
liberty ave,Scoops In Bloomfield,"4806 Liberty Avenue, Pittsburgh",4.6,ChIJuzsZrEDyNIgRj-A18kQHuIQ,40.46031370000001,-79.94685609999999,,,,,,
penn ave,spruce & adorn,"3609 Butler Street, Pittsburgh",3.9,ChIJv2DojCLzNIgRNwEZH0Z6s1A,40.46569749999999,-79.96525869999999,,,,,,
penn ave,Driftwood Oven,"3615 Butler Street, Pittsburgh",4.7,ChIJv3LUorTzNIgRvwY5DAgTA1s,40.46588969999999,-79.96511799999999,,,,,,
penn ave,Hockey Rink,Pittsburgh,,ChIJv3nqmkzyNIgR0Ptrl0xQxl8,40.4667266,-79.9619798,,,,,,
,,,,ChIJv69z9nPxNIgRKqBAnFa6LrM,,,Butler St,"PrimeLending, A PlainsCapital Company - Pittsburgh","4723 Butler Street Suite 1, Pittsburgh",4.9,40.4747954,-79.9579311
penn ave,Industry Public House,"4305 Butler Street, Pittsburgh",4.1,ChIJv6siiU3yNIgRY1K4PUwSTvY,40.47092200000001,-79.960374,Penn Ave,Industry Public House,"4305 Butler Street, Pittsburgh",4.1,40.47092200000001,-79.960374
liberty ave,Starbucks,"4765 Liberty Avenue, Pittsburgh",4.4,ChIJv80hSkfyNIgRNZnI9Dxc-n4,40.46106700000001,-79.947637,,,,,,
butler st,RedStone Place,"265 46th Street, Pittsburgh",4.8,ChIJvRdwylHyNIgR4FYMEgdAaQo,40.4717875,-79.9563388,Penn Ave,RedStone Place,"265 46th Street, Pittsburgh",4.8,40.4717875,-79.9563388
butler st,The Irving and Aaronel deRoy Gruber Foundation,"The Ice House Studios, 100 43rd Street Unit 114, Pittsburgh",5.0,ChIJvSXDEwjzNIgRj2egsE0edC4,40.4729117,-79.9636664,35th St,The Irving and Aaronel deRoy Gruber Foundation,"The Ice House Studios, 100 43rd Street Unit 114, Pittsburgh",5.0,40.4729117,-79.9636664
liberty ave,Studio 4,"4609 Liberty Avenue, Pittsburgh",4.9,ChIJvUAjWwTzNIgRwlR7givSmbM,40.4626319,-79.95043749999999,,,,,,
penn ave,Saint Padre Pio Parish,"225 37th Street, Pittsburgh",4.8,ChIJvUDqUkvyNIgRNVnJh6fPNdQ,40.4652168,-79.9639261,Penn Ave,Saint Padre Pio Parish,"225 37th Street, Pittsburgh",4.8,40.4652168,-79.9639261
liberty ave,Cullen & Associates,"4012 Liberty Avenue, Pittsburgh",5.0,ChIJvWd72GryNIgRvksohKS3unE,40.4625828,-79.95659309999999,,,,,,
liberty ave,Srodes Charles H MD,"4727 Friendship Avenue Suite 340, Pittsburgh",,ChIJva3GwkbyNIgRItPGPu-e7qo,40.4632342,-79.94816809999999,Liberty Ave,Srodes Charles H MD,"4727 Friendship Avenue Suite 340, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Helen I. Analo, MD","4727 Friendship Avenue, Pittsburgh",1.0,ChIJva3GwkbyNIgRM1xfWUhptPc,40.4632342,-79.94816809999999,Liberty Ave,"Dr. Helen I. Analo, MD","4727 Friendship Avenue, Pittsburgh",1.0,40.4632342,-79.94816809999999
liberty ave,Vogel Tracey M MD,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJva3GwkbyNIgROvhqOBJoRNc,40.4632342,-79.94816809999999,Liberty Ave,Vogel Tracey M MD,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,"Dr. Bradley T. Heppner, MD","4727 Friendship Avenue Suite 200, Pittsburgh",5.0,ChIJva3GwkbyNIgRf-cbKPVzt2Q,40.4632342,-79.94816809999999,,,,,,
liberty ave,Bettinger Robert MD,"4727 Friendship Avenue # 240, Pittsburgh",,ChIJva3GwkbyNIgRmDJ9rAukD-I,40.4632342,-79.94816809999999,Liberty Ave,Bettinger Robert MD,"4727 Friendship Avenue # 240, Pittsburgh",,40.4632342,-79.94816809999999
liberty ave,Not Usual Studios,"4610 Liberty Avenue, Pittsburgh",5.0,ChIJvcKDS4ntNIgR4NskPzX9IIg,40.4622852,-79.9505423,,,,,,
penn ave,Butler St + Main,United States,,ChIJvclkoU3yNIgRMI4tnZOYb7U,40.4697199,-79.9609052,,,,,,
butler st,Rosewater Cafe,"4316 Butler Street, Pittsburgh",5.0,ChIJvcv0Vi_zNIgRsXviuAuZ41E,40.4710517,-79.9597953,Penn Ave,Rosewater Cafe,"4316 Butler Street, Pittsburgh",5.0,40.4710517,-79.9597953
penn ave,Arsenal 201,"147 39th Street, Pittsburgh",4.3,ChIJvfXkI7PzNIgRM3oWhuiiVYU,40.468942,-79.96468159999999,Butler St,Arsenal 201,"147 39th Street, Pittsburgh",4.3,40.468942,-79.96468159999999
liberty ave,Game of Fades,"4524 Liberty Avenue, Pittsburgh",4.6,ChIJvwQZ-p_zNIgRbTkPgVbAyxs,40.4625216,-79.951219,Liberty Ave,Game of Fades,"4524 Liberty Avenue, Pittsburgh",4.6,40.4625216,-79.951219
,,,,ChIJvwufmXbzNIgRF-PfYxCSA0E,,,McCandless Ave,Poetry Lounge,"313 North Avenue, Pittsburgh",4.6,40.48214279999999,-79.9741324
butler st,Marie Kisic,"4313 Butler Street, Pittsburgh",,ChIJvyIpdlLyNIgR3Zdb3PHrcyo,40.4711269,-79.9603324,,,,,,
liberty ave,Green Daffodil,"4106 Howley Street, Pittsburgh",,ChIJw0NpZGzzNIgRJxCN-BPr0io,40.4640644,-79.9535715,,,,,,
55th st,Junk Magician,"115 Colton Street, Pittsburgh",5.0,ChIJw0nT9i_zNIgR03Xg0Rc18xg,40.4821865,-79.9764977,McCandless Ave,Junk Magician,"115 Colton Street, Pittsburgh",5.0,40.4821865,-79.9764977
,,,,ChIJw58uyrXzNIgR8b11GBSWZJQ,,,34th St,Pressure Chemical Co,"3419 Smallman Street, Pittsburgh",5.0,40.463963,-79.96838199999999
liberty ave,Lower Bloomfield Unity Council,"343 Cedarville Street, Pittsburgh",,ChIJw6uEe0fyNIgRBQlWXTKYqZg,40.460439,-79.949546,,,,,,
penn ave,Ronald McDonald House,"451 44th Street, Pittsburgh",4.4,ChIJw6xBTAryNIgRl0uXcu-HIKE,40.467431,-79.9539156,,,,,,
penn ave,Camōflage,"4112 Butler Street, Pittsburgh",5.0,ChIJw7jkSzXzNIgRjEyIspbOz58,40.46986939999999,-79.96070089999999,Penn Ave,Camōflage,"4112 Butler Street, Pittsburgh",5.0,40.46986939999999,-79.96070089999999
penn ave,Butler St at 39th St,United States,,ChIJw8M4tkzyNIgRbgkmP0yXuT0,40.4675415,-79.9635705,Butler St,Butler St at 39th St,United States,,40.4675415,-79.9635705
plummer st,Vecenies Distributing,"317 Stanton Avenue, Pittsburgh",4.3,ChIJw8gq6e3zNIgRggNP50HJ0Tk,40.477829,-79.97212560000001,44th St,Vecenies Distributing,"317 Stanton Avenue, Pittsburgh",4.3,40.477829,-79.97212560000001
penn ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,ChIJw9-dokvyNIgRsEY8xk496LY,40.4648945,-79.9606154,Penn Ave,Take A Break Bar,"3825 Penn Avenue, Pittsburgh",4.3,40.4648945,-79.9606154
penn ave,Istanbloom Mediterranean Restaurant,"4109 Penn Avenue, Pittsburgh",5.0,ChIJwQBpXhXzNIgR1o9rfSrtR7M,40.4659284,-79.9548775,,,,,,
penn ave,Wesco Distribution Inc,"24 39th Street, Pittsburgh",3.0,ChIJwSKC8LLzNIgReC68qUxjGSk,40.4702525,-79.9667027,34th St,Wesco Distribution Inc,"24 39th Street, Pittsburgh",3.0,40.4702525,-79.9667027
liberty ave,MoneyGram,"4528 Liberty Avenue, Pittsburgh",4.0,ChIJwVr3s0fyNIgRad0Fm-DODbM,40.46247460000001,-79.951078,Liberty Ave,MoneyGram,"4528 Liberty Avenue, Pittsburgh",4.0,40.46247460000001,-79.951078
,,,,ChIJwZi8cqnzNIgR9BG-SfPLLJo,,,45th St,"Sarah B. Larkin, MD","111 Sheridan Street, Pittsburgh",5.0,40.47900120000001,-79.9710132
,,,,ChIJwZi8cqnzNIgRAbowlbc_foo,,,45th St,"Henry A. Bakkila, MD","111 Sheridan Street, Pittsburgh",,40.47900120000001,-79.9710132
,,,,ChIJwZi8cqnzNIgROG9xomwqAYY,,,45th St,Volk Christine L,"111 Sheridan Street, Pittsburgh",5.0,40.4790017,-79.97100089999999
,,,,ChIJwZi8cqnzNIgRP1L2WzrKNzQ,,,45th St,"Amy J. DiPlacido, MD","111 Sheridan Street, Pittsburgh",5.0,40.4790017,-79.97100089999999
,,,,ChIJwZi8cqnzNIgRhtjtoEuFxfk,,,45th St,"Dr. Robert L. Carrell, MD","111 Sheridan Street, Millvale",3.7,40.4790017,-79.97100089999999
,,,,ChIJwZi8cqnzNIgRroois8BZYYI,,,45th St,Renaissance Family Practice-UPMC,"111 Sheridan Street, Pittsburgh",2.9,40.4790017,-79.97100089999999
penn ave,Butler St + 39th,United States,,ChIJw_4bykzyNIgR5jw5g--fLS0,40.467679,-79.9637,Butler St,Butler St + 39th,United States,,40.467679,-79.9637
,,,,ChIJw_oGyLfzNIgR9RsR8AEACLg,,,52nd St,Pro Towing Service,"211 North Avenue, Millvale",3.0,40.4812556,-79.9749528
,,,,ChIJwahdYTbyNIgRcGokPXKnLHM,,,Liberty Ave,Bigelow Blvd + Bloomfield Bridge,United States,,40.458614,-79.95749699999999
,,,,ChIJwbGXBAHzNIgRQ7F8hD4csbI,,,51st St,MRC Copywriting Service,"4101 Mary Drive, Pittsburgh",5.0,40.4759277,-79.9823384
penn ave,Upstream Coding,"3700 Butler Street, Pittsburgh",5.0,ChIJwdr8TV3tNIgRvnnSLWsCaWE,40.4662563,-79.9644659,,,,,,
penn ave,Cilantro & Ajo,"4017 Butler Street, Pittsburgh",4.7,ChIJwfaFMAXzNIgRkweT0rMrsR0,40.4693027,-79.9618624,Butler St,Cilantro & Ajo,"4017 Butler Street, Pittsburgh",4.7,40.4693027,-79.9618624
