Address,Business Name,Street,Rating,Latitude,Longitude,Flag
38 48th st,38 48th St,"38 48th St, Pittsburgh, PA 15201, USA",,40.4764402,-79.95877840000001,broad_filled
380 42nd st,380 42nd St,"380 42nd St, Pittsburgh, PA 15201, USA",,40.4675558,-79.9567483,broad_filled
3800 butler st,3800 Butler St,"3800 Butler St, Pittsburgh, PA 15201, USA",,40.4667678,-79.9640403,broad_filled
3800 liberty ave,Petraglia Auto Service,Penn Ave,4.7,40.4621558,-79.960595,broad_filled
3801 butler st,Piccolo Forno,penn ave,4.5,40.4670037,-79.9643576,consolidated
3801 butler st,Grapperia,penn ave,4.7,40.4670557,-79.96442449999999,consolidated
3801 penn ave,Kiln N Time,penn ave,4.6,40.4647142,-79.9614637,consolidated
3801 penn ave,Kiln N Time,penn ave,4.6,40.4647142,-79.9614637,consolidated
3801 penn ave apt 1,3801 Penn Ave Apartment 1,"3801 Penn Ave Apartment 1, Pittsburgh, PA 15201, USA",,40.4647722,-79.96153939999999,broad_filled
3801 penn ave apt 2,3801 Penn Ave Apartment 2,"3801 Penn Ave Apartment 2, Pittsburgh, PA 15201, USA",,40.4647722,-79.96153939999999,broad_filled
3801 penn ave apt 3,3801 Penn Ave Apartment 3,"3801 Penn Ave Apartment 3, Pittsburgh, PA 15201, USA",,40.4647722,-79.96153939999999,broad_filled
3802 howley st,3802 Howley St,"3802 Howley St, Pittsburgh, PA 15201, USA",,40.462829,-79.96078,broad_filled
3803 butler st,Millie's Homemade Ice Cream,penn ave,4.8,40.4670682,-79.96431439999999,consolidated
3803 butler st,Millie's Homemade Truck - Tiny Fleet,penn ave,5.0,40.467112,-79.96436159999999,consolidated
3803 penn ave,3803 Penn Ave,"3803 Penn Ave, Pittsburgh, PA 15201, USA",,40.4647696,-79.9614139,broad_filled
3805 foster st,3805 Foster St,"3805 Foster St, Pittsburgh, PA 15201, USA",,40.46827469999999,-79.9654979,broad_filled
3805 howley st,3805 Howley St,"3805 Howley St, Pittsburgh, PA 15201, USA",,40.4631393,-79.9606725,broad_filled
3805 penn ave,3805 Penn Ave,"3805 Penn Ave, Pittsburgh, PA 15201, USA",,40.4647601,-79.9613483,broad_filled
3807 butler st,3807 Butler St,"3807 Butler St, Pittsburgh, PA 15201, USA",,40.4671963,-79.9643074,broad_filled
3807 foster st,3807 Foster St,"3807 Foster St, Pittsburgh, PA 15201, USA",,40.4683332,-79.9655109,broad_filled
3807 liberty ave,3807 Liberty Ave,"3807 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625078,-79.9606072,broad_filled
3807 n neville st,N Neville St,"N Neville St, Pittsburgh, PA 15213, USA",,40.4504018,-79.9487522,broad_filled
3807 penn ave,3807 Penn Ave,"3807 Penn Ave, Pittsburgh, PA 15201, USA",,40.4648608,-79.96129239999999,broad_filled
3808 howley st,3808 Howley St,"3808 Howley St, Pittsburgh, PA 15201, USA",,40.4627805,-79.96059760000001,broad_filled
3809 cabinet way,3809 Cabinet Way,"3809 Cabinet Way, Pittsburgh, PA 15201, USA",,40.463461,-79.9607786,broad_filled
3809 foster st,3809 Foster St,"3809 Foster St, Pittsburgh, PA 15201, USA",,40.4683558,-79.9653922,broad_filled
3809 liberty ave,3809 Liberty Ave,"3809 Liberty Ave, Pittsburgh, PA 15201, USA",,40.462451,-79.960734,broad_filled
3809 liberty ave unit 201,3809 Liberty Ave #201,"3809 Liberty Ave #201, Pittsburgh, PA 15201, USA",,40.462451,-79.960734,broad_filled
3809 liberty ave unit 202,3809 Liberty Ave #202,"3809 Liberty Ave #202, Pittsburgh, PA 15201, USA",,40.462416,-79.960505,broad_filled
3809 liberty ave unit 203,3809 Liberty Ave #203,"3809 Liberty Ave #203, Pittsburgh, PA 15201, USA",,40.462459,-79.96068400000001,broad_filled
3809 liberty ave unit 204,3809 Liberty Ave #204,"3809 Liberty Ave #204, Pittsburgh, PA 15201, USA",,40.462465,-79.960649,broad_filled
3809 liberty ave unit 205,3809 Liberty Ave #205,"3809 Liberty Ave #205, Pittsburgh, PA 15201, USA",,40.462471,-79.96061399999999,broad_filled
3809 liberty ave unit 206,3809 Liberty Ave #206,"3809 Liberty Ave #206, Pittsburgh, PA 15201, USA",,40.462476,-79.960579,broad_filled
3809 liberty ave unit 207,3809 Liberty Ave #207,"3809 Liberty Ave #207, Pittsburgh, PA 15201, USA",,40.462517,-79.96059,broad_filled
3809 liberty ave unit 208,3809 Liberty Ave #208,"3809 Liberty Ave #208, Pittsburgh, PA 15201, USA",,40.462511,-79.9606249,broad_filled
3809 liberty ave unit 209,3809 Liberty Ave Unit 209,"3809 Liberty Ave Unit 209, Pittsburgh, PA 15201, USA",,40.4625911,-79.960612,broad_filled
3809 liberty ave unit 301,3809 Liberty Ave #301,"3809 Liberty Ave #301, Pittsburgh, PA 15201, USA",,40.462505,-79.96065999999999,broad_filled
3809 liberty ave unit 302,3809 Liberty Ave #302,"3809 Liberty Ave #302, Pittsburgh, PA 15201, USA",,40.462499,-79.960696,broad_filled
3809 liberty ave unit 303,3809 Liberty Ave #303,"3809 Liberty Ave #303, Pittsburgh, PA 15201, USA",,40.462494,-79.96073,broad_filled
3809 liberty ave unit 304,3809 Liberty Ave #304,"3809 Liberty Ave #304, Pittsburgh, PA 15201, USA",,40.462534,-79.960741,broad_filled
3809 liberty ave unit 305,3809 Liberty Ave #305,"3809 Liberty Ave #305, Pittsburgh, PA 15201, USA",,40.46254,-79.960707,broad_filled
3809 liberty ave unit 306,3809 Liberty Ave #306,"3809 Liberty Ave #306, Pittsburgh, PA 15201, USA",,40.462545,-79.960672,broad_filled
3809 liberty ave unit 307,3809 Liberty Ave #307,"3809 Liberty Ave #307, Pittsburgh, PA 15201, USA",,40.462551,-79.96063699999999,broad_filled
3809 liberty ave unit 308,3809 Liberty Ave #308,"3809 Liberty Ave #308, Pittsburgh, PA 15201, USA",,40.4625569,-79.96060200000001,broad_filled
3809 liberty ave unit 309,3809 Liberty Ave Unit 309,"3809 Liberty Ave Unit 309, Pittsburgh, PA 15201, USA",,40.4625911,-79.960612,broad_filled
3809 liberty ave unit 401,3809 Liberty Ave #401,"3809 Liberty Ave #401, Pittsburgh, PA 15201, USA",,40.462597,-79.960613,broad_filled
3809 liberty ave unit 402,3809 Liberty Ave #402,"3809 Liberty Ave #402, Pittsburgh, PA 15201, USA",,40.462591,-79.96064799999999,broad_filled
3809 liberty ave unit 403,3809 Liberty Ave #403,"3809 Liberty Ave #403, Pittsburgh, PA 15201, USA",,40.462586,-79.960683,broad_filled
3809 liberty ave unit 404,3809 Liberty Ave #404,"3809 Liberty Ave #404, Pittsburgh, PA 15201, USA",,40.46258,-79.960718,broad_filled
3809 liberty ave unit 405,3809 Liberty Ave Unit 405,"3809 Liberty Ave Unit 405, Pittsburgh, PA 15201, USA",,40.4625911,-79.960612,broad_filled
3809 mineral way,3809 Mineral Way,"3809 Mineral Way, Pittsburgh, PA 15201, USA",,40.4673929,-79.9646999,broad_filled
3809 mintwood st,3809 Mintwood St,"3809 Mintwood St, Pittsburgh, PA 15201, USA",,40.463882,-79.9608959,broad_filled
3809 penn ave,Spilsbury Drapery Supply,penn ave,4.8,40.4647376,-79.96118630000001,consolidated
381 44th st,381 44th St,"381 44th St, Pittsburgh, PA 15201, USA",,40.46859449999999,-79.9554881,broad_filled
381 fisk st,381 Fisk St,"381 Fisk St, Pittsburgh, PA 15201, USA",,40.4658965,-79.95694030000001,broad_filled
3810 butler st,William Penn Tavern,penn ave,4.4,40.4669023,-79.9639902,consolidated
3810 howley st,3810 Howley St,"3810 Howley St, Pittsburgh, PA 15201, USA",,40.4627836,-79.9605211,broad_filled
3810 mintwood st,3810 Mintwood St,"3810 Mintwood St, Pittsburgh, PA 15201, USA",,40.4636058,-79.960736,broad_filled
3810 penn ave,Rubber Products Tire Co,penn ave,3.9,40.46456989999999,-79.9610421,consolidated
3811 butler st,The Nook,penn ave,4.5,40.4672205,-79.9641709,consolidated
3811 foster st,3811 Foster St,"3811 Foster St, Pittsburgh, PA 15201, USA",,40.4683913,-79.96534849999999,broad_filled
3811 howley st,3811 Howley St,"3811 Howley St, Pittsburgh, PA 15201, USA",,40.4631677,-79.96055679999999,broad_filled
3811 mineral way,3811 Mineral Way,"3811 Mineral Way, Pittsburgh, PA 15201, USA",,40.467377,-79.96473019999999,broad_filled
3811 mintwood st,3811 Mintwood St,"3811 Mintwood St, Pittsburgh, PA 15201, USA",,40.4639164,-79.960719,broad_filled
3811 penn ave,3811 Penn Ave,"3811 Penn Ave, Pittsburgh, PA 15201, USA",,40.4648529,-79.96120289999999,broad_filled
3812 cabinet way,3812 Cabinet Way,"3812 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4633559,-79.9606092,broad_filled
3812 foster st,3812 Foster St,"3812 Foster St, Pittsburgh, PA 15201, USA",,40.468895,-79.966137,broad_filled
3812 howley st,3812 Howley St,"3812 Howley St, Pittsburgh, PA 15201, USA",,40.4628079,-79.9604665,broad_filled
3812 mintwood st,3812 Mintwood St,"3812 Mintwood St, Pittsburgh, PA 15201, USA",,40.4636468,-79.9607609,broad_filled
3812 penn ave,MASIMEX,penn ave,,40.464444,-79.96064700000001,consolidated
3813 clement way,3813 Clement Wy,"3813 Clement Wy, Pittsburgh, PA 15201, USA",,40.4628121,-79.9603911,broad_filled
3813 foster st,3813 Foster St,"3813 Foster St, Pittsburgh, PA 15201, USA",,40.468427,-79.9653049,broad_filled
3813 mintwood st,3813 Mintwood St,"3813 Mintwood St, Pittsburgh, PA 15201, USA",,40.4638928,-79.96069299999999,broad_filled
3813 penn ave,3813 Penn Ave,"3813 Penn Ave, Pittsburgh, PA 15201, USA",,40.464864,-79.96090300000002,broad_filled
3814 cabinet way,3814 Cabinet Way,"3814 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4633727,-79.9605429,broad_filled
3814 howley st,3814 Howley St,"3814 Howley St, Pittsburgh, PA 15201, USA",,40.4629649,-79.9604409,broad_filled
3815 1/2 howley st,3815 1/2 Howley St,"3815 1/2 Howley St, Pittsburgh, PA 15201, USA",,40.4632669,-79.9604615,broad_filled
3815 cabinet way,3815 Cabinet Way,"3815 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635233,-79.96058889999999,broad_filled
3815 howley st,3815 Howley St,"3815 Howley St, Pittsburgh, PA 15201, USA",,40.4631919,-79.960448,broad_filled
3815 liberty ave,3815 Liberty Ave,"3815 Liberty Ave, Pittsburgh, PA 15201, USA",,40.46250149999999,-79.96030309999999,broad_filled
3815 mintwood st,3815 Mintwood St,"3815 Mintwood St, Pittsburgh, PA 15201, USA",,40.4639242,-79.9606237,broad_filled
3816 butler st,Graham's Barber Shop,penn ave,4.8,40.4672452,-79.9638114,consolidated
3816 butler st,Senko Construction Inc,penn ave,3.0,40.46707499999999,-79.96364,consolidated
3816 clement way,3816 Clement Wy,"3816 Clement Wy, Pittsburgh, PA 15201, USA",,40.4626599,-79.9602786,broad_filled
3816 howley st,3816 Howley St,"3816 Howley St, Pittsburgh, PA 15201, USA",,40.4629827,-79.9603564,broad_filled
3817 butler st,COLOMBINO Coffee/Food Truck,penn ave,4.6,40.4675693,-79.9642338,consolidated
3817 butler st,El Rincon Oaxaqueño,penn ave,4.6,40.46756699999999,-79.9642672,consolidated
3817 butler st,COLOMBINO Coffee,penn ave,4.8,40.46756699999999,-79.9642672,consolidated
3817 cabinet way,3817 Cabinet Way,"3817 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635172,-79.9605045,broad_filled
3817 howley st,3817 Howley St,"3817 Howley St, Pittsburgh, PA 15201, USA",,40.4632098,-79.9603375,broad_filled
3817 mintwood st,3817 Mintwood St,"3817 Mintwood St, Pittsburgh, PA 15201, USA",,40.4639306,-79.9605521,broad_filled
3818 butler st,The Glass Whale Vape & Smoke Shop,penn ave,5.0,40.4672237,-79.9638372,consolidated
3819 cabinet way,3819 Cabinet Way,"3819 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635332,-79.9604348,broad_filled
3819 howley st,3819 Howley St,"3819 Howley St, Pittsburgh, PA 15201, USA",,40.4632421,-79.9602889,broad_filled
3819 liberty ave,3819 Liberty Ave,"3819 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625089,-79.9601593,broad_filled
382 42nd st,382 42nd St,"382 42nd St, Pittsburgh, PA 15201, USA",,40.4675071,-79.9567126,broad_filled
382 bowery way,382 Bowery Way,"382 Bowery Way, Pittsburgh, PA 15201, USA",,40.4660128,-79.9566947,broad_filled
3820 howley st,3820 Howley St,"3820 Howley St, Pittsburgh, PA 15201, USA",,40.4629749,-79.960251,broad_filled
3820 liberty ave,3820 Liberty Ave,"3820 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4621535,-79.96009509999999,broad_filled
3820 mintwood st,3820 Mintwood St,"3820 Mintwood St, Pittsburgh, PA 15201, USA",,40.4637029,-79.9604763,broad_filled
3821 cabinet way,3821 Cabinet Way,"3821 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635471,-79.9603692,broad_filled
3821 howley st,3821 Howley St,"3821 Howley St, Pittsburgh, PA 15201, USA",,40.4632517,-79.9602221,broad_filled
3821 liberty ave,3821 Liberty Ave,"3821 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625365,-79.9600954,broad_filled
3821 penn ave,3821 Penn Ave,"3821 Penn Ave, Pittsburgh, PA 15201, USA",,40.4648446,-79.96068939999999,broad_filled
3822 butler st,LibertyX Bitcoin ATM,penn ave,,40.4671488,-79.96388089999999,consolidated
3822 butler st,Iron City Bikes Lawrenceville,penn ave,4.9,40.4671337,-79.96387059999999,consolidated
3822 clement way,3822 Clement Wy,"3822 Clement Wy, Pittsburgh, PA 15201, USA",,40.462708,-79.9600657,broad_filled
3822 howley st,3822 Howley St,"3822 Howley St, Pittsburgh, PA 15201, USA",,40.4630093,-79.9601567,broad_filled
3822 liberty ave,3822 Liberty Ave,"3822 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4621318,-79.959882,broad_filled
3822 mintwood st,3822 Mintwood St,"3822 Mintwood St, Pittsburgh, PA 15201, USA",,40.4637055,-79.9604019,broad_filled
3823 cabinet way,3823 Cabinet Way,"3823 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635561,-79.96029620000002,broad_filled
3823 clement way,3823 Clement Wy,"3823 Clement Wy, Pittsburgh, PA 15201, USA",,40.4628601,-79.96012619999999,broad_filled
3823 howley st,3823 Howley St,"3823 Howley St, Pittsburgh, PA 15201, USA",,40.4632633,-79.96014790000001,broad_filled
3823 liberty ave,3823 Liberty Ave,"3823 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625476,-79.96001389999999,broad_filled
3823 mintwood st,3823 Mintwood St,"3823 Mintwood St, Pittsburgh, PA 15201, USA",,40.4639613,-79.9603301,broad_filled
3823 penn ave,3823 Penn Ave,"3823 Penn Ave, Pittsburgh, PA 15201, USA",,40.46485,-79.96063699999999,broad_filled
3824 howley st,3824 Howley St,"3824 Howley St, Pittsburgh, PA 15201, USA",,40.46302439999999,-79.9600849,broad_filled
3824 liberty ave,3824 Liberty Ave,"3824 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4622684,-79.959886,broad_filled
3824 penn ave,The Laundry Club,penn ave,4.5,40.4646096,-79.9605157,consolidated
3825 howley st,3825 Howley St,"3825 Howley St, Pittsburgh, PA 15201, USA",,40.4632315,-79.95995839999999,broad_filled
3825 liberty ave,3825 Liberty Ave,"3825 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625457,-79.95994809999999,broad_filled
3825 mintwood st,3825 Mintwood St,"3825 Mintwood St, Pittsburgh, PA 15201, USA",,40.463964,-79.9602699,broad_filled
3825 penn ave,Take A Break Bar,penn ave,4.3,40.4648945,-79.9606154,consolidated
3826 howley st,3826 Howley St,"3826 Howley St, Pittsburgh, PA 15201, USA",,40.4631008,-79.95993179999999,broad_filled
3826 liberty ave,3826 Liberty Ave,"3826 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4622469,-79.9597167,broad_filled
3826 mintwood st,3826 Mintwood St,"3826 Mintwood St, Pittsburgh, PA 15201, USA",,40.4637223,-79.9602742,broad_filled
3827 cabinet way,3827 Cabinet Way,"3827 Cabinet Way, Pittsburgh, PA 15201, USA",,40.4635872,-79.96012660000001,broad_filled
3827 liberty ave,3827 Liberty Ave,"3827 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625778,-79.9598178,broad_filled
3827 mintwood st,3827 Mintwood St,"3827 Mintwood St, Pittsburgh, PA 15201, USA",,40.4639798,-79.9602262,broad_filled
3828 liberty ave,3828 Liberty Ave,"3828 Liberty Ave, Pittsburgh, PA 15201, USA",,40.462255,-79.9596449,broad_filled
3828 mintwood st,3828 Mintwood St,"3828 Mintwood St, Pittsburgh, PA 15201, USA",,40.4637837,-79.9602,broad_filled
3828 penn ave,3828 Penn Ave,"3828 Penn Ave, Pittsburgh, PA 15201, USA",,40.4646962,-79.960366,broad_filled
3828 penn ave apt 1,3828 Penn Ave Apartment 1,"3828 Penn Ave Apartment 1, Pittsburgh, PA 15201, USA",,40.46460099999999,-79.9603721,broad_filled
3828 penn ave apt 2,3828 Penn Ave Apartment 2,"3828 Penn Ave Apartment 2, Pittsburgh, PA 15201, USA",,40.46460099999999,-79.9603721,broad_filled
3828 penn ave apt 3,3828 Penn Ave Apartment 3,"3828 Penn Ave Apartment 3, Pittsburgh, PA 15201, USA",,40.46460099999999,-79.9603721,broad_filled
3829 johnstons way,,,,,,
3829 liberty ave,3829 Liberty Ave,"3829 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625951,-79.9597548,broad_filled
3829 mintwood st,3829 Mintwood St,"3829 Mintwood St, Pittsburgh, PA 15201, USA",,40.4642372,-79.9602305,broad_filled
383 44th st,383 44th St,"383 44th St, Pittsburgh, PA 15201, USA",,40.4685537,-79.9554508,broad_filled
383 fisk st,383 Fisk St,"383 Fisk St, Pittsburgh, PA 15201, USA",,40.4658743,-79.9569039,broad_filled
3830 liberty ave,3830 Liberty Ave,"3830 Liberty Ave, Pittsburgh, PA 15201, USA",,40.46226679999999,-79.9595769,broad_filled
3830 mintwood st,3830 Mintwood St,"3830 Mintwood St, Pittsburgh, PA 15201, USA",,40.4637559,-79.9601121,broad_filled
3830 penn ave,3830 Penn Ave,"3830 Penn Ave, Pittsburgh, PA 15201, USA",,40.4646172,-79.9603269,broad_filled
3831 liberty ave,3831 Liberty Ave,"3831 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4625982,-79.9597017,broad_filled
3831 n neville st,N Neville St,"N Neville St, Pittsburgh, PA 15213, USA",,40.4504018,-79.9487522,broad_filled
3832 liberty ave,3832 Liberty Ave,"3832 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4622784,-79.9595095,broad_filled
3832 mintwood st,A Street Called Straight Ministries,penn ave,5.0,40.46372119999999,-79.95995769999999,bounding_only
3832 mintwood st,Bergen Street Piano Lessons,penn ave,5.0,40.46372119999999,-79.95995769999999,bounding_only
3832 mintwood st,Shiloh Center,penn ave,4.4,40.46370040000001,-79.9599334,bounding_only
3832 penn ave,Happenstance Cafe,penn ave,5.0,40.4646337,-79.96027149999999,consolidated
3833 johnstons way,,,,,,
3833 liberty ave,3833 Liberty Ave,"3833 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4626051,-79.9596455,broad_filled
3834 liberty ave,3834 Liberty Ave,"3834 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4622868,-79.95943220000001,broad_filled
3834 liberty ave apt 1,3834 Liberty Ave Apartment 1,"3834 Liberty Ave Apartment 1, Pittsburgh, PA 15201, USA",,40.4622936,-79.95940809999999,broad_filled
3834 liberty ave apt 2,3834 Liberty Ave Apartment 2,"3834 Liberty Ave Apartment 2, Pittsburgh, PA 15201, USA",,40.4622936,-79.95940809999999,broad_filled
3834 liberty ave apt 3,3834 Liberty Ave Apartment 3,"3834 Liberty Ave Apartment 3, Pittsburgh, PA 15201, USA",,40.4622936,-79.95940809999999,broad_filled
3834 penn ave,3834 Penn Ave,"3834 Penn Ave, Pittsburgh, PA 15201, USA",,40.4646532,-79.96018959999999,broad_filled
3835 liberty ave,3835 Liberty Ave,"3835 Liberty Ave, Pittsburgh, PA 15201, USA",,40.46261,-79.9595834,broad_filled
3836 penn ave,3836 Penn Ave,"3836 Penn Ave, Pittsburgh, PA 15201, USA",,40.4646672,-79.9601105,broad_filled
3837 liberty ave,3837 Liberty Ave,"3837 Liberty Ave, Pittsburgh, PA 15201, USA",,40.4626232,-79.9595236,broad_filled
384 1/2 bowery way,384 1/2 Bowery Way,"384 1/2 Bowery Way, Pittsburgh, PA 15201, USA",,40.4659711,-79.95661280000002,broad_filled
384 bowery way,384 Bowery Way,"384 Bowery Way, Pittsburgh, PA 15201, USA",,40.4659947,-79.9566565,broad_filled
385 44th st,385 44th St,"385 44th St, Pittsburgh, PA 15201, USA",,40.4685119,-79.9554074,broad_filled
385 fisk st,385 Fisk St,"385 Fisk St, Pittsburgh, PA 15201, USA",,40.4658227,-79.95685350000001,broad_filled
386 bowery way,386 Bowery Way,"386 Bowery Way, Pittsburgh, PA 15201, USA",,40.4659387,-79.9565799,broad_filled
3865 howley st,3865 Howley St,"3865 Howley St, Pittsburgh, PA 15201, USA",,40.4632683,-79.9597763,broad_filled
387 bowery way,387 Bowery Way,"387 Bowery Way, Pittsburgh, PA 15201, USA",,40.466019,-79.9564055,broad_filled
388 1/2 bowery way,388 1/2 Bowery Way,"388 1/2 Bowery Way, Pittsburgh, PA 15201, USA",,40.4658859,-79.9565065,broad_filled
388 bowery way,388 Bowery Way,"388 Bowery Way, Pittsburgh, PA 15201, USA",,40.4658842,-79.9565313,broad_filled
39 mccandless ave,39 McCandless Ave,"39 McCandless Ave, Pittsburgh, PA 15201, USA",,40.4818648,-79.9539848,broad_filled
390 bowery way,390 Bowery Way,"390 Bowery Way, Pittsburgh, PA 15201, USA",,40.4658702,-79.9564654,broad_filled
3900 howley st,3900 Howley St,"3900 Howley St, Pittsburgh, PA 15224, USA",,40.4631495,-79.9594291,broad_filled
3900 liberty ave,3900 Liberty Ave,"3900 Liberty Ave, Pittsburgh, PA 15224, USA",,40.4623189,-79.9591713,broad_filled
3900 mintwood st,3900 Mintwood St,"3900 Mintwood St, Pittsburgh, PA 15224, USA",,40.4637706,-79.9595894,broad_filled
3900 penn ave,3900 Penn Ave,"3900 Penn Ave, Pittsburgh, PA 15224, USA",,40.464758,-79.959881,broad_filled
