Address,Business Name,Street,Rating,Latitude,Longitude,Flag
5227 STANTON AVE,,,,,,
5215 STANTON AVE,,,,,,
5203 WICKLIFF ST,,,,,,
5213 STANTON AVE,,,,,,
4733 HATFIELD ST,,,,,,
5207 WICKLIFF ST,,,,,,
3624 SMALLMAN ST,,,,,,
175 36TH ST,,,,,,
20 48TH ST,,,,,,
4742 HATFIELD ST,,,,,,
108 44TH ST,,,,,,
117 BANNER WAY,,,,,,
186 34TH ST,,,,,,
3417 SMALLMAN ST,,,,,,
125 BANNER WAY,,,,,,
133 43RD ST,,,,,,
93 43RD ST,,,,,,
146 44TH ST,Cattivo,butler st,4.5,40.4725388,-79.9616418,consolidated
118 43RD ST,,,,,,
134 BANNER WAY,,,,,,
3401 BUTLER ST,,,,,,
3485 BUTLER ST,,,,,,
3517 BUTLER ST,,,,,,
3618 SMALLMAN ST,,,,,,
3622 SMALLMAN ST,,,,,,
164 37TH ST,,,,,,
5203 STANTON AVE,,,,,,
5234 WICKLIFF ST,,,,,,
5230 WICKLIFF ST,,,,,,
5212 DUNCAN ST,,,,,,
117 47TH ST,,,,,,
4815 BUTLER ST,,,,,,
142 44TH ST,,,,,,
4402 HATFIELD ST,,,,,,
107 44TH ST,,,,,,
147 LOCARNA WAY,,,,,,
122 45TH ST,,,,,,
174 44TH ST,,,,,,
5207 KENT WAY,,,,,,
5204 HOLMES ST,,,,,,
5121 HOLMES ST,,,,,,
5167 STANTON AVE,,,,,,
709 52ND ST,,,,,,
5226 WICKLIFF ST,,,,,,
4713 HATFIELD ST,,,,,,
157 42ND ST,,,,,,
164 43RD ST,,,,,,
40 48TH ST,,,,,,
142 47TH ST,,,,,,
4818 BLACKBERRY WAY,,,,,,
99 43RD ST,,,,,,
134 44TH ST,,,,,,
119 47TH ST,,,,,,
5231 WICKLIFF ST,,,,,,
4501 HATFIELD ST,,,,,,
4811 HATFIELD ST,,,,,,
4745 HATFIELD ST,,,,,,
4731 HATFIELD ST,,,,,,
3446 CHARLOTTE ST,,,,,,
3495 BUTLER ST,,,,,,
34 48TH ST,,,,,,
3538 CHARLOTTE ST,,,,,,
136 43RD HALF ST,,,,,,
110 44TH ST,,,,,,
3610 SMALLMAN ST,,,,,,
141 43RD ST,,,,,,
128 41ST ST,,,,,,
4211 FOSTER ST,,,,,,
134 43RD HALF ST,,,,,,
121 43RD ST,,,,,,
149 43RD HALF ST,,,,,,
165 44TH ST,,,,,,
98 44TH ST,,,,,,
123 43RD ST,,,,,,
101 44TH ST APT 2,,,,,,
5225 STANTON AVE,,,,,,
5211 STANTON AVE,,,,,,
4725 HATFIELD ST,,,,,,
717 52ND ST,,,,,,
4735 HATFIELD ST,,,,,,
5221 WICKLIFF ST,,,,,,
5228 POE WAY,,,,,,
5204 DUNCAN ST,,,,,,
820 MCCANDLESS AVE,,,,,,
5117 HOLMES ST,,,,,,
5143 KEYSTONE ST,,,,,,
513 52ND ST,,,,,,
5154 KEYSTONE ST,,,,,,
5105 LOTUS WAY,,,,,,
5201 DUNCAN ST,,,,,,
515 52ND ST,,,,,,
5107 HOLMES ST,,,,,,
5109 HOLMES ST,,,,,,
3620 SMALLMAN ST,,,,,,
5218 HOLMES ST,,,,,,
5111 HOLMES ST,,,,,,
5145 HOLMES ST,,,,,,
608 52ND ST,,,,,,
5140 KENT WAY,,,,,,
5148 KENT WAY,,,,,,
5105 HOLMES ST,,,,,,
5165 STANTON AVE,,,,,,
5126 HOLMES ST,,,,,,
5120 DUNCAN ST,,,,,,
3520 CHARLOTTE ST,,,,,,
19 48TH ST,,,,,,
4710 HATFIELD ST,,,,,,
100 43RD ST,Renaissance & Baroque,butler st,,40.4728608,-79.9638889,consolidated
146 47TH ST,Cattivo,butler st,4.5,40.4725388,-79.9616418,consolidated
4824 BLACKBERRY WAY,,,,,,
5216 HOLMES ST,,,,,,
5171 STANTON AVE,,,,,,
5216 LOTUS WAY,,,,,,
5237 DUNCAN ST,,,,,,
5127 HOLMES ST,,,,,,
5116 DUNCAN ST,,,,,,
5109 LOTUS WAY,,,,,,
601 52ND ST,,,,,,
5235 DUNCAN ST,,,,,,
5109 DUNCAN ST,,,,,,
5112 HOLMES ST,,,,,,
5118 HOLMES ST,,,,,,
5114 LOTUS WAY,,,,,,
5214 HOLMES ST,,,,,,
5203 DUNCAN ST,,,,,,
5230 LOTUS WAY,,,,,,
5225 DUNCAN ST,,,,,,
4739 BUTLER ST,Tower Drafting Services,Butler St,,40.4751791,-79.9579503,broad_filled
4821 BUTLER ST,,,,,,
1 43RD ST,43rd Street Concrete,39th St,4.5,40.4751821,-79.9645814,broad_filled
91 43RD ST,ESTAT Actuation,butler st,,40.473351,-79.963422,consolidated
5239 DUNCAN ST,,,,,,
5212 HOLMES ST,,,,,,
5183 STANTON AVE,,,,,,
5173 STANTON AVE,,,,,,
5206 LOTUS WAY,,,,,,
5220 HOLMES ST,,,,,,
5112 DUNCAN ST,,,,,,
5222 DUNCAN ST,,,,,,
5120 LOTUS WAY,,,,,,
3400 BUTLER ST,,,,,,
138 42ND ST,,,,,,
184 36TH ST,,,,,,
162 37TH ST,,,,,,
4747 HATFIELD ST,,,,,,
167 48TH ST,,,,,,
4747 BUTLER ST,Dragonfly Castle Toys,Butler St,4.7,40.4753826,-79.9578111,broad_filled
4734 PLUMMER ST,,,,,,
5195 STANTON AVE,,,,,,
711 52ND ST,,,,,,
5205 WICKLIFF ST,,,,,,
140 47TH ST,Precise Grinding,butler st,,40.47408610000001,-79.9609721,bounding_only
4721 BUTLER ST,,,,,,
4811 BUTLER ST,,,,,,
4722 HATFIELD ST,,,,,,
38 48TH ST,,,,,,
24 48TH ST,,,,,,
4723 BUTLER ST,,,,,,
148 47TH ST,,,,,,
28 48TH ST,,,,,,
5221 POE WAY,,,,,,
5238 WICKLIFF ST,,,,,,
3301 SMALLMAN ST,Pittsburgh Tire,34th St,4.4,40.46285090000001,-79.969315,broad_filled
175 48TH ST,,,,,,
4814 HATFIELD ST,,,,,,
4634 MODOC WAY,,,,,,
5202 DUNCAN ST,,,,,,
805 MCCANDLESS AVE,,,,,,
5136 HOLMES ST,,,,,,
902 MCCANDLESS AVE,,,,,,
4809 HATFIELD ST,,,,,,
4741 BUTLER ST,,,,,,
177 48TH ST,TRYP by Wyndham Pittsburgh/Lawrenceville Boutique Hotel,penn ave,3.9,40.4695202,-79.9627999,consolidated
4749 BUTLER ST,,,,,,
4719 HATFIELD ST,,,,,,
3602 SMALLMAN ST,,,,,,
3626 SMALLMAN ST,,,,,,
166 37TH ST,,,,,,
168 37TH ST,,,,,,
5197 STANTON AVE,,,,,,
5201 STANTON AVE,,,,,,
4726 PLUM WAY,,,,,,
5218 DUNCAN ST,,,,,,
4717 HATFIELD ST,,,,,,
5217 STANTON AVE,,,,,,
5215 POE WAY,,,,,,
715 52ND ST,,,,,,
5223 POE WAY,,,,,,
5234 DUNCAN ST,,,,,,
3419 SMALLMAN ST,Pressure Chemical Co,34th St,5.0,40.463963,-79.96838199999999,broad_filled
3418 PENN AVE,Yoga Factory Pittsburgh - Lawrenceville,Penn Ave,4.8,40.46294889999999,-79.9664827,broad_filled
135 43RD ST,,,,,,
116 34TH ST,Strip Self Storage,34th St,4.3,40.4632423,-79.9694943,broad_filled
172 47TH ST,,,,,,
4812 HATFIELD ST,,,,,,
4822 BLACKBERRY WAY,,,,,,
117 43RD ST,,,,,,
132 44TH ST,,,,,,
159 LOCARNA WAY,,,,,,
150 A 44TH ST,,,,,,
187 43RD ST,,,,,,
4011 FOSTER ST,,,,,,
4635 PLUMMER ST,,,,,,
4814 BLACKBERRY WAY,,,,,,
144 47TH ST,Jersey Chrome Plating Co,butler st,4.3,40.4739961,-79.9608299,bounding_only
4734 HATFIELD ST,,,,,,
131 HOME ST,,,,,,
167 45TH ST,,,,,,
213 42ND ST,,,,,,
4419 BUTLER ST,Inkwell Coffee Shop,butler st,4.5,40.47209170000001,-79.9596583,consolidated
4209 BUTLER ST,Wildcard,penn ave,4.9,40.4705707,-79.96065329999999,consolidated
229 42ND ST,,,,,,
139 HOME ST,,,,,,
3424 PENN AVE,,,,,,
124 42ND ST,,,,,,
184 34TH ST,,,,,,
115 BANNER WAY,,,,,,
188 34TH ST,,,,,,
185 35TH ST,,,,,,
128 43RD ST,,,,,,
4110 WILLOW ST,,,,,,
3421 SMALLMAN ST,,,,,,
132 BANNER WAY,,,,,,
185 1/2 34TH ST,,,,,,
125 42ND ST,,,,,,
126 BANNER WAY,,,,,,
4110 FOSTER ST,,,,,,
122 43RD ST,,,,,,
3409 BUTLER ST,,,,,,
126 43RD ST,,,,,,
135 42ND ST,,,,,,
130 43RD ST,,,,,,
135 41ST ST,,,,,,
127 BANNER WAY,,,,,,
4121 FOSTER ST,,,,,,
124 41ST ST,,,,,,
138 41ST ST,,,,,,
3453 BUTLER ST,,,,,,
4108 FOSTER ST,,,,,,
116 41ST ST,,,,,,
137 42ND ST,,,,,,
131 41ST ST,,,,,,
3403 MULBERRY WAY,,,,,,
3459 BUTLER ST,,,,,,
122 41ST ST,,,,,,
136 41ST ST,,,,,,
159 42ND ST,,,,,,
127 42ND ST,,,,,,
3501 BUTLER ST,KMA & Associates Inc,penn ave,5.0,40.464214,-79.966593,bounding_only
135 HOME ST,,,,,,
107 43RD HALF ST,,,,,,
104 44TH ST,,,,,,
118 43RD HALF ST,,,,,,
152 HOME ST,,,,,,
175 44TH ST,,,,,,
111 43RD HALF ST,,,,,,
171 BANNER WAY,,,,,,
3416 PENN AVE,,,,,,
129 41ST ST,,,,,,
119 40TH ST,,,,,,
123 41ST ST,,,,,,
3410 CHARLOTTE ST,Charlotte Dumpster Rental Pittsburgh,34th St,,40.4632478,-79.9677706,broad_filled
140 43RD ST,,,,,,
5227 DUNCAN ST,,,,,,
5115 POE WAY,,,,,,
179 36TH ST,,,,,,
3607 CHARLOTTE ST,,,,,,
3616 SMALLMAN ST,,,,,,
3527 SMALLMAN ST,Neumeyer Environmental Services Inc,34th St,4.7,40.4652411,-79.9672918,broad_filled
123 36TH ST,Cranberry Plaza II LLC,penn ave,,40.4671374,-79.9669826,consolidated
177 36TH ST,,,,,,
4747 PLUMMER ST,,,,,,
4740 HATFIELD ST,,,,,,
4829 BUTLER ST,,,,,,
819 MCCANDLESS AVE,,,,,,
4742 PLUM WAY,,,,,,
4622 HATFIELD ST,,,,,,
5219 WICKLIFF ST,,,,,,
4749 PLUMMER ST,,,,,,
5209 STANTON AVE,,,,,,
5189 STANTON AVE,,,,,,
4636 HATFIELD ST,,,,,,
150 47TH ST,,,,,,
4632 MODOC WAY,,,,,,
4724 PLUMMER ST,Material Witness Showroom,Butler St,,40.4752213,-79.9582331,broad_filled
5205 STANTON AVE,,,,,,
152 47TH ST,,,,,,
4736 HATFIELD ST,,,,,,
5191 STANTON AVE,,,,,,
174 47TH ST,,,,,,
4710 PLUM WAY,,,,,,
4737 BUTLER ST,,,,,,
30 48TH ST,,,,,,
4720 HATFIELD ST,,,,,,
114 43RD ST,,,,,,
4628 HATFIELD ST,,,,,,
4711 HATFIELD ST,,,,,,
158 48TH ST,,,,,,
4707 HATFIELD ST,,,,,,
4724 HATFIELD ST,,,,,,
138 47TH ST,,,,,,
4738 HATFIELD ST,,,,,,
4731 BUTLER ST,,,,,,
4745 BUTLER ST,,,,,,
4717 BUTLER ST,The Pitch on Butler,Butler St,4.8,40.47458589999999,-79.9579452,broad_filled
144 HOME ST,,,,,,
5207 STANTON AVE,,,,,,
111 35TH ST,A. R. Chambers Supply,34th St,4.9,40.46508199999999,-79.96827019999999,broad_filled
4702 HATFIELD ST,,,,,,
4827 BUTLER ST,,,,,,
3504 CHARLOTTE ST,,,,,,
113 42ND ST,,,,,,
3404 PENN AVE,,,,,,
3406 PENN AVE,,,,,,
4801 HATFIELD ST,,,,,,
142 HOME ST,,,,,,
4819 BUTLER ST,,,,,,
4639 PLUMMER ST,,,,,,
36 48TH ST,,,,,,
108 43RD ST,,,,,,
176 47TH ST,,,,,,
4630 HATFIELD ST,,,,,,
4825 BUTLER ST,,,,,,
5232 WICKLIFF ST,,,,,,
22 48TH ST,,,,,,
134 43RD ST,,,,,,
120 BANNER WAY,Frannies,butler st,,40.471594,-79.96325809999999,consolidated
3405 BUTLER ST,,,,,,
139 41ST ST,,,,,,
3451 BUTLER ST,,,,,,
160 44TH ST,,,,,,
137 HOME ST,,,,,,
159 44TH ST,,,,,,
106 44TH ST,,,,,,
144 44TH ST,,,,,,
119 44TH ST,,,,,,
169 ALMOND WAY,,,,,,
145 HOME ST,,,,,,
168 47TH ST,,,,,,
129 HOME ST,,,,,,
114 43RD HALF ST,,,,,,
190 43RD ST,,,,,,
142 42ND ST,,,,,,
3405 MULBERRY WAY,,,,,,
95 43RD ST,,,,,,
4116 WILLOW ST,,,,,,
111 42ND ST,,,,,,
115 42ND ST,,,,,,
187 1/2 34TH ST,,,,,,
175 41ST ST,,,,,,
187 34TH ST,,,,,,
4122 WILLOW ST,,,,,,
3433 SMALLMAN ST,Allegheny Plywood Co,34th St,4.5,40.4642779,-79.96807989999999,broad_filled
188 43RD ST,Merritt Chase,butler st,,40.4707355,-79.9610699,bounding_only
164 42ND ST,,,,,,
3407 BUTLER ST,,,,,,
176 44TH ST,,,,,,
185 42ND ST,,,,,,
184 44TH ST,,,,,,
173 43RD ST,,,,,,
146 43RD HALF ST,,,,,,
189 34TH ST,,,,,,
150 43RD HALF ST,,,,,,
4314 FOSTER ST,,,,,,
132 42ND ST,,,,,,
184 43RD HALF ST,,,,,,
169 43RD ST,,,,,,
168 43RD ST,,,,,,
188 43RD HALF ST,,,,,,
186 42ND ST,R Kyndall Development Group,penn ave,5.0,40.4704441,-79.9612604,consolidated
4126 WILLOW ST,,,,,,
183 34TH ST,Jeremy Raymer Outdoor Art Gallery,penn ave,4.9,40.4643384,-79.9670029,consolidated
137 BANNER WAY,,,,,,
136 42ND ST,,,,,,
142 BANNER WAY,,,,,,
4115 FOSTER ST,,,,,,
178 43RD ST,,,,,,
181 BANNER WAY,,,,,,
4411 DAVISON ST,,,,,,
243 45TH ST,,,,,,
116 43RD ST,,,,,,
118 45TH ST,,,,,,
4743 PLUMMER ST,Busy Beaver,Butler St,4.3,40.4753491,-79.9587572,broad_filled
4828 BLACKBERRY WAY,,,,,,
157 44TH ST,,,,,,
189 45TH ST,,,,,,
188 45TH ST,,,,,,
172 45TH ST,,,,,,
178 45TH ST,,,,,,
4708 HATFIELD ST,,,,,,
32 48TH ST,,,,,,
4641 PLUMMER ST,,,,,,
128 45TH ST,,,,,,
147 HOME ST,,,,,,
149 HOME ST,,,,,,
4313 WILLOW ST,,,,,,
104 43RD HALF ST,,,,,,
194 45TH ST,,,,,,
163 45TH ST,,,,,,
132 45TH ST,,,,,,
186 41ST ST,,,,,,
177 41ST ST,,,,,,
175 BANNER WAY,,,,,,
189 BANNER WAY,,,,,,
194 43RD HALF ST,,,,,,
177 A 43RD HALF ST,,,,,,
196 42ND ST,,,,,,
177 43RD ST,,,,,,
4813 BUTLER ST,,,,,,
160 ALMOND WAY,,,,,,
187 BANNER WAY,,,,,,
238 43RD ST,,,,,,
300 44TH ST,,,,,,
304 45TH ST,,,,,,
166 42ND ST,,,,,,
151 43RD ST,,,,,,
182 41ST ST,,,,,,
178 43RD HALF ST,,,,,,
4642 HATFIELD ST,,,,,,
4816 BLACKBERRY WAY,,,,,,
4733 BUTLER ST,Cutitta Chiropractic,Butler St,4.8,40.4750307,-79.9578374,broad_filled
109 42ND ST,,,,,,
133 42ND ST,,,,,,
117 42ND ST,,,,,,
137 41ST ST,Iron City Rinzai Pittsburgh Zen Practice Group,butler st,,40.4710408,-79.96323629999999,consolidated
3403 BUTLER ST,,,,,,
118 42ND ST,,,,,,
4120 WILLOW ST,,,,,,
121 BANNER WAY,,,,,,
272 45TH ST,,,,,,
226 43RD ST,,,,,,
157 41ST ST,,,,,,
4117 FOSTER ST,,,,,,
164 44TH ST,,,,,,
183 43RD ST,River City Growers,butler st,,40.4712137,-79.9608216,bounding_only
147 43RD ST,,,,,,
300 45TH ST,,,,,,
288 45TH ST,,,,,,
4327 BUTLER ST,Freedom Gateway Bitcoin ATM,butler st,,40.4715084,-79.9600646,bounding_only
225 44TH ST,,,,,,
223 44TH ST,,,,,,
231 42ND ST,,,,,,
159 41ST ST,,,,,,
126 41ST ST,,,,,,
4118 FOSTER ST,,,,,,
123 BANNER WAY,,,,,,
161 41ST ST,,,,,,
114 41ST ST,,,,,,
116 44TH ST,,,,,,
150 HOME ST,,,,,,
151 HOME ST,,,,,,
105 43RD ST,,,,,,
146 HOME ST,,,,,,
183 35TH ST,Jeremy Raymer Outdoor Art Gallery,penn ave,4.9,40.4643384,-79.9670029,consolidated
188 44TH ST,,,,,,
4122 FOSTER ST,,,,,,
135 BANNER WAY,,,,,,
3511 BUTLER ST,,,,,,
129 42ND ST,,,,,,
139 42ND ST,,,,,,
141 42ND ST,,,,,,
119 41ST ST,Rainbow Row,butler st,4.3,40.471287,-79.9638069,consolidated
4120 FOSTER ST,,,,,,
158 BANNER WAY,,,,,,
3507 BUTLER ST,,,,,,
162 44TH ST,,,,,,
131 BANNER WAY,,,,,,
115 LOCARNA WAY,,,,,,
153 44TH ST,,,,,,
115 44TH ST,,,,,,
128 LOCARNA WAY,,,,,,
146 ALMOND WAY,,,,,,
113 44TH ST,,,,,,
171 44TH ST,,,,,,
129 LOCARNA WAY,,,,,,
101 43RD ST,,,,,,
112 44TH ST,,,,,,
86 44TH ST,,,,,,
140 44TH ST,,,,,,
138 44TH ST,,,,,,
147 44TH ST,,,,,,
126 45TH ST,,,,,,
165 ALMOND WAY,,,,,,
162 ALMOND WAY,,,,,,
4312 FOSTER ST,,,,,,
184 41ST ST,,,,,,
150 ALMOND WAY,,,,,,
4009 FOSTER ST,,,,,,
188 41ST ST,,,,,,
175 43RD HALF ST,,,,,,
4321 BUTLER ST,Lawrenceville Vision Care,penn ave,4.2,40.47124110000001,-79.9601031,consolidated
4315 BUTLER ST,,,,,,
194 42ND ST,,,,,,
227 44TH ST,,,,,,
232 43RD ST,,,,,,
177 BANNER WAY,,,,,,
183 BANNER WAY,,,,,,
216 43RD ST,,,,,,
135 ALMOND WAY,Whitey's Mobile Wash,penn ave,4.8,40.4708755,-79.96409489999999,consolidated
145 40TH ST,,,,,,
4020 WILLOW ST,,,,,,
165 45TH ST,,,,,,
175 45TH ST,,,,,,
174 A COTTON WAY,,,,,,
176 1/2 45TH ST,,,,,,
123 45TH ST,,,,,,
150 44TH ST,,,,,,
117 44TH ST,,,,,,
4311 WILLOW ST,,,,,,
139 44TH ST,,,,,,
113 43RD ST,,,,,,
167 44TH ST,,,,,,
136 44TH ST,,,,,,
124 LOCARNA WAY,,,,,,
4513 PLUMMER ST,,,,,,
162 1/2 LOCARNA WAY,,,,,,
141 COTTON WAY,,,,,,
142 45TH ST,,,,,,
145 45TH ST,,,,,,
153 45TH ST,,,,,,
143 45TH ST,,,,,,
4506 HATFIELD ST,,,,,,
180 45TH ST,,,,,,
187 44TH ST,,,,,,
152 43RD HALF ST,,,,,,
160 43RD ST,,,,,,
3509 BUTLER ST,Informatics Studio Inc,penn ave,,40.464351,-79.9663659,consolidated
121 40TH ST,,,,,,
192 43RD HALF ST,,,,,,
4128 WILLOW ST,,,,,,
4129 BUTLER ST,Merchant Oyster Co.,penn ave,4.5,40.4702203,-79.9607968,bounding_only
250 44TH ST,,,,,,
249 43RD ST,,,,,,
4424 DAVISON ST,,,,,,
153 43RD ST,,,,,,
4034 WILLOW ST,,,,,,
215 44TH ST,,,,,,
4211 BUTLER ST,Magisterial District Court 05-03-10,penn ave,2.1,40.4706663,-79.9606715,consolidated
4504 BUTLER ST,MSTR,butler st,4.7,40.4722254,-79.95893230000001,consolidated
4427 DAVISON ST,,,,,,
4405 BUTLER ST,Mello & Sons,butler st,5.0,40.4717501,-79.9598832,consolidated
182 42ND ST,,,,,,
251 43RD ST,,,,,,
249 45TH ST,,,,,,
4122 BUTLER ST,,,,,,
271 45TH ST,,,,,,
4125 BUTLER ST,,,,,,
4425 DAVISON ST,,,,,,
4408 EDEN WAY,,,,,,
4325 BUTLER ST,Bar Botanico,butler st,4.7,40.47136829999999,-79.9601177,bounding_only
173 BANNER WAY,,,,,,
275 45TH ST,,,,,,
264 44TH ST,,,,,,
4415 BUTLER ST,Vestis,butler st,4.9,40.4719428,-79.95956819999999,consolidated
239 44TH ST,,,,,,
4127 BUTLER ST,FRIO Creamery,penn ave,4.7,40.47015419999999,-79.9608653,bounding_only
233 42ND ST,,,,,,
258 44TH ST,,,,,,
292 45TH ST,,,,,,
234 45TH ST,,,,,,
302 45TH ST,,,,,,
253 SERVICE WAY,,,,,,
4203 BUTLER ST,Butler Street Derby,penn ave,5.0,40.47041189999999,-79.9606348,bounding_only
239 45TH ST,,,,,,
288 46TH ST,,,,,,
183 44TH ST,,,,,,
121 41ST ST,,,,,,
118 41ST ST,,,,,,
141 41ST ST,Catalyst Lofts,butler st,4.5,40.4708499,-79.9626619,consolidated
182 44TH ST,,,,,,
190 44TH ST,,,,,,
167 BANNER WAY,,,,,,
175 42ND ST,,,,,,
137 43RD ST,,,,,,
142 43RD ST,,,,,,
143 43RD ST,,,,,,
170 LOCARNA WAY,,,,,,
151 45TH ST,,,,,,
133 45TH ST,,,,,,
168 46TH ST,,,,,,
5145 STANTON AVE,,,,,,
510 52ND ST,,,,,,
609 52ND ST,,,,,,
5181 STANTON AVE,,,,,,
5120 HOLMES ST,,,,,,
5133 HOLMES ST,,,,,,
5121 DUNCAN ST,,,,,,
808 MCCANDLESS AVE,,,,,,
802 MCCANDLESS AVE,,,,,,
5206 DUNCAN ST,,,,,,
5202 KEYSTONE ST,,,,,,
5200 DUNCAN ST,,,,,,
5222 WICKLIFF ST,,,,,,
5212 POE WAY,,,,,,
818 MCCANDLESS AVE,,,,,,
5235 STANTON AVE,,,,,,
806 MCCANDLESS AVE,,,,,,
5228 WICKLIFF ST,,,,,,
5223 LOTUS WAY,,,,,,
5220 POE WAY,,,,,,
5210 POE WAY,,,,,,
5208 POE WAY,,,,,,
719 52ND ST,,,,,,
4735 BUTLER ST,E Properties and Development,Butler St,4.0,40.4750773,-79.957996,broad_filled
4826 BLACKBERRY WAY,,,,,,
4634 HATFIELD ST,,,,,,
807 MCCANDLESS AVE,,,,,,
800 MCCANDLESS AVE,,,,,,
5208 DUNCAN ST,,,,,,
814 MCCANDLESS AVE,,,,,,
816 MCCANDLESS AVE,,,,,,
813 MCCANDLESS AVE,,,,,,
5229 POE WAY,,,,,,
817 MCCANDLESS AVE,,,,,,
809 MCCANDLESS AVE,,,,,,
5237 STANTON AVE,,,,,,
121 47TH ST,,,,,,
5229 STANTON AVE,,,,,,
171 36TH ST,,,,,,
3612 SMALLMAN ST,,,,,,
182 36TH ST,,,,,,
4118 WILLOW ST,,,,,,
26 48TH ST,,,,,,
4715 HATFIELD ST,,,,,,
133 HOME ST,,,,,,
4317 WILLOW ST,,,,,,
163 41ST ST,,,,,,
3422 PENN AVE,,,,,,
155 41ST ST,,,,,,
131 43RD ST,,,,,,
100 44TH ST,,,,,,
92 44TH ST,,,,,,
118 44TH ST,,,,,,
3473 BUTLER ST,,,,,,
115 41ST ST,Bay 41,butler st,3.5,40.47160409999999,-79.9642964,consolidated
185 44TH ST,,,,,,
3524 CHARLOTTE ST,Perlora Warehouse,34th St,,40.4650863,-79.9665117,broad_filled
143 42ND ST,,,,,,
181 44TH ST,,,,,,
187 42ND ST,,,,,,
148 43RD HALF ST,,,,,,
178 42ND ST,,,,,,
128 42ND ST,,,,,,
120 41ST ST,,,,,,
3433 BUTLER ST,,,,,,
129 BANNER WAY,,,,,,
159 BANNER WAY,,,,,,
168 41ST ST,,,,,,
155 42ND ST,,,,,,
168 42ND ST,,,,,,
170 41ST ST,,,,,,
121 44TH ST,,,,,,
149 44TH ST,,,,,,
165 42ND ST,,,,,,
177 42ND ST,,,,,,
167 42ND ST,,,,,,
166 43RD ST,,,,,,
180 44TH ST,,,,,,
131 44TH ST,,,,,,
109 44TH ST,,,,,,
148 44TH ST,,,,,,
137 44TH ST,,,,,,
189 LOCARNA WAY,,,,,,
182 45TH ST,,,,,,
223 42ND ST,,,,,,
185 BANNER WAY,,,,,,
174 43RD ST,,,,,,
4028 WILLOW ST,,,,,,
111 44TH ST,,,,,,
176 1/2 LOCARNA WAY,,,,,,
161 44TH ST,,,,,,
113 45TH ST,,,,,,
187 45TH ST,,,,,,
4517 PLUMMER ST,,,,,,
4519 PLUMMER ST,,,,,,
184 45TH ST,,,,,,
173 A 45TH ST,,,,,,
4012 FOSTER ST,,,,,,
149 43RD ST,KShu Media - Video Editing and Photo Editing,butler st,5.0,40.4718503,-79.9617377,bounding_only
160 41ST ST,,,,,,
140 41ST ST,,,,,,
230 43RD ST,The Things You Want,penn ave,,40.46996629999999,-79.9593383,consolidated
127 ALMOND WAY,,,,,,
166 ALMOND WAY,Tom Savini Mural,penn ave,,40.4697972,-79.9629253,consolidated
162 41ST ST,,,,,,
147 40TH ST,,,,,,
158 43RD HALF ST,,,,,,
179 43RD ST,,,,,,
232 45TH ST,,,,,,
142 ALMOND WAY,,,,,,
246 45TH ST,,,,,,
192 42ND ST,,,,,,
4417 DAVISON ST,,,,,,
222 42ND ST,,,,,,
290 45TH ST,,,,,,
4213 BUTLER ST,,,,,,
102 43RD HALF ST,,,,,,
120 43RD ST,,,,,,
131 45TH ST,,,,,,
146 COTTON WAY,,,,,,
161 COTTON WAY,,,,,,
174 45TH ST,,,,,,
169 45TH ST,,,,,,
4518 PLUMMER ST,,,,,,
171 45TH ST,,,,,,
186 45TH ST,,,,,,
177 45TH ST,,,,,,
130 45TH ST,,,,,,
179 45TH ST,,,,,,
155 44TH ST,,,,,,
155 45TH ST,,,,,,
4520 PLUMMER ST,,,,,,
139 45TH ST,,,,,,
4016 WILLOW ST,,,,,,
220 42ND ST,,,,,,
261 45TH ST,,,,,,
4319 SUMMIT ST,,,,,,
222 45TH ST,,,,,,
270 45TH ST,,,,,,
313 44TH ST,,,,,,
270 SERVICE WAY,,,,,,
228 46TH ST,,,,,,
229 45TH ST,,,,,,
4413 DAVISON ST,,,,,,
253 44TH ST,,,,,,
264 45TH ST,,,,,,
268 45TH ST,,,,,,
4501 BUTLER ST,Walter's BBQ Southern Kitchen,butler st,4.1,40.4725527,-79.9593924,consolidated
4511 PLUMMER ST,,,,,,
216 46TH ST,,,,,,
4605 BUTLER ST,La Gourmandine,butler st,4.8,40.4731288,-79.9588764,consolidated
175 46TH ST,,,,,,
166 45TH ST,,,,,,
152 45TH ST,,,,,,
4416 DAVISON ST,,,,,,
298 45TH ST,,,,,,
4413 BUTLER ST,,,,,,
4026 WILLOW ST,,,,,,
4124 FOSTER ST,,,,,,
4402 BUTLER ST,,,,,,
276 SERVICE WAY,,,,,,
243 44TH ST,,,,,,
4315 SUMMIT ST,,,,,,
190 42ND ST,,,,,,
4030 WILLOW ST,,,,,,
161 ALMOND WAY,,,,,,
4603 BUTLER ST,Parker Button Co,butler st,4.2,40.4730732,-79.9589182,consolidated
182 46TH ST,,,,,,
161 45TH ST,,,,,,
148 46TH ST,,,,,,
185 45TH ST,,,,,,
111 45TH ST,,,,,,
4520 MODOC WAY,,,,,,
4515 PLUMMER ST,,,,,,
4523 PLUMMER ST,,,,,,
121 45TH ST,,,,,,
125 45TH ST,,,,,,
123 40TH ST,,,,,,
4323 BUTLER ST,Fancypants Popcorn,butler st,4.8,40.4713449,-79.96019129999999,bounding_only
217 42ND ST,,,,,,
247 44TH ST,,,,,,
319 44TH ST,,,,,,
4409 DAVISON ST,,,,,,
4410 EDEN WAY,,,,,,
266 44TH ST,,,,,,
